195;65429353;1;4
195;67866323;1;5
195;60560861;1;6
195;63909389;1;7
195;65694177;1;8
195;66015693;1;9
195;69940078;1;10
195;62504459;1;11
195;62160200;1;12
195;63870235;1;13
196;61173013;0;1
196;66490708;1;2
196;66984913;1;3
196;66318142;1;4
196;63505304;1;5
196;64053193;1;6
196;66355322;1;7
196;67127834;1;8
196;68182495;1;9
196;67193204;1;10
196;68125487;1;11
196;66628187;1;12
196;69295649;1;13
197;65826650;0;1
197;69204941;1;2
197;68998826;1;3
197;61958697;1;4
197;62378195;1;5
197;62451405;1;6
197;62321237;1;7
197;65880420;1;8
197;62033904;1;9
197;66407833;1;10
197;69668482;1;11
197;62156636;1;12
198;68670676;0;1
198;61683272;1;2
198;68888917;1;3
198;63299690;1;4
198;62485208;1;5
198;69175190;1;6
198;60418673;1;7
198;67720806;1;8
198;64264557;1;9
198;62566877;1;10
198;68560639;1;11
198;64855318;1;12
198;69180611;1;13
199;65391283;0;1
199;60111197;1;2
199;68131903;1;3
199;62970791;1;4
199;62945806;1;5
199;64776881;1;6
199;67260521;1;7
199;66086740;1;8
199;60964409;1;9
200;61961476;0;1
200;69203907;1;2
200;64828794;1;3
200;60859059;1;4
200;61789941;1;5
200;69424909;1;6
200;63625168;1;7
201;60328432;0;1
201;62147950;1;2
201;60230550;1;3
201;67099858;1;4
201;69392468;1;5
201;60940205;1;6
201;61003801;1;7
201;60745696;1;8
201;67631396;1;9
202;64713856;0;1
202;68553502;1;2
202;64293719;1;3
203;66288336;0;1
203;63479140;1;2
206;65215068;0;1
206;67419870;1;2
206;64497629;1;3
207;62431527;0;1
207;67411717;1;2
207;62504861;1;3
207;66544465;1;4
207;66584214;1;5
207;67436923;1;6
212;64874891;0;1
212;68659391;1;2
212;60288614;1;3
212;65523393;1;4
213;67633600;0;1
213;69052120;1;2
213;62096096;1;3
213;69482905;1;4
213;65592763;1;5
214;67214342;0;1
214;67785736;1;2
214;62290603;1;3
216;65182102;0;1
216;62408891;1;2
216;69721369;1;3
216;67492391;1;4
217;66785733;0;1
217;64684319;1;2
217;60550988;1;3
217;65205177;1;4
217;60129665;1;5
221;63738842;0;1
221;69488210;1;2
221;61990606;1;3
221;62047793;1;4
221;60947025;1;5
222;67225100;0;1
222;61712279;1;2
223;66771790;0;1
223;60554125;1;2
223;69159834;1;3
224;65310178;0;1
224;62013467;1;2
225;68592067;0;1
225;65249953;1;2
225;64175336;1;3
227;66577967;0;1
227;61884211;1;2
227;62714607;1;3
227;63603054;1;4
228;61184134;0;1
228;63127491;1;2
229;60509468;0;1
229;61381943;1;2
229;68481597;1;3
229;69966653;1;4
230;63736058;0;1
230;68440789;1;2
230;61832054;1;3
231;60304050;0;1
231;64073783;1;2
232;60674103;0;1
232;65617572;1;2
232;67730031;1;3
232;60855840;1;4
232;64045168;1;5
232;67136662;1;6
232;68086109;1;7
232;69999429;1;8
232;68268147;1;9
232;60427989;1;10
232;63646098;1;11
233;60339959;0;1
233;66305209;1;2
233;69018634;1;3
234;60413174;0;1
234;64346335;1;2
234;69260395;1;3
234;61321177;1;4
234;66658999;1;5
234;67572072;1;6
234;62906867;1;7
